emp_no,first_name,last_name,from_date,title
479906,Duri,Silva,1988-08-27,Technique Leader
479916,Tianruo,Kamber,1999-04-06,Senior Engineer
479937,Rimli,Kroft,1987-04-27,Senior Staff
479945,Jeong,Paciorek,1988-12-04,Senior Staff
479958,Uta,Schmezko,1985-11-03,Senior Staff
479975,Kazuhiro,Pews,1986-01-16,Engineer
480003,Uta,Brlek,1985-05-24,Engineer
480018,Zvonko,Kawashimo,1991-11-21,Assistant Engineer
480020,Prodip,Gips,1992-02-09,Staff
480034,Tokuyasu,Casley,1988-10-27,Senior Engineer
480042,Rildo,Brodie,1988-01-19,Staff
480043,Franziska,Chiola,1986-04-14,Staff
480044,Sudhanshu,Jording,1985-08-05,Staff
480051,Kwan,Erol,1985-11-11,Senior Engineer
480052,Chinho,Weisert,1988-11-25,Engineer
480059,Honesty,Billingsley,1987-08-12,Senior Engineer
480060,Adas,Radwan,1986-12-24,Assistant Engineer
480085,Kien,Krider,1988-09-07,Senior Engineer
480087,Kazunori,Irland,1994-08-06,Senior Engineer
480089,Harngdar,Ferretti,1992-02-25,Staff
480090,Gad,Krone,1987-10-11,Staff
480091,Morris,Shimshoni,1999-11-29,Engineer
480093,Masadi,Sambasivam,1987-10-10,Engineer
480096,Abdelaziz,Percebois,1987-08-30,Engineer
480102,Przemyslawa,Geffroy,1987-03-27,Senior Engineer
480106,Brewster,Frezza,1988-01-23,Staff
480114,Shakhar,Suri,1986-08-12,Staff
480121,Martina,Benveniste,1986-08-14,Engineer
480130,Heng,Kinley,1988-10-23,Senior Staff
480135,Danny,Narahari,1997-02-13,Engineer
480158,Xiaoshan,Gente,1986-10-07,Staff
480175,Elrique,Schmiedel,1999-01-18,Engineer
480176,Xiaopeng,Haddadi,1996-01-04,Engineer
480190,Kasturi,Brandsma,1985-06-20,Staff
480192,Dhritiman,Onuegbe,1995-02-20,Senior Staff
480194,Izaskun,Seghrouchni,1991-02-01,Senior Staff
480199,Fumiyo,Msuda,1991-09-17,Senior Staff
480219,Luise,Lemarechal,1986-11-24,Engineer
480243,Candida,Gerlach,1988-11-25,Senior Staff
480244,Etsuo,Pettis,1987-05-27,Senior Engineer
480259,Giap,Antonakopoulos,1986-07-27,Technique Leader
480271,Zita,Sooriamurthi,1998-10-27,Senior Engineer
480283,Elvia,Barreiro,1990-12-27,Senior Staff
480289,Dietrich,Verhoeff,1988-05-03,Technique Leader
480296,Moriyoshi,Birnbaum,1986-10-12,Senior Engineer
480316,Pranay,Feinberg,1987-03-28,Senior Engineer
480317,Suebskul,Passafiume,1988-10-05,Staff
480319,Alexius,Hiltgen,1986-07-15,Senior Engineer
480320,Djenana,Eugenio,1988-10-09,Staff
480322,Fumiko,Showalter,1991-03-06,Senior Engineer
480328,Larisa,Tempesti,1986-05-05,Engineer
480337,Jouni,Cichocki,1985-02-24,Senior Engineer
480344,Hatem,Neimat,1989-12-23,Senior Engineer
480349,Khaled,Narlikar,1987-01-29,Senior Engineer
480350,Zijian,Kalloufi,1993-11-02,Senior Staff
480353,Weiyi,Vural,1987-08-20,Senior Staff
480355,Taisook,Nooteboom,1988-05-30,Senior Staff
480366,Chikara,Eiter,1996-08-27,Senior Staff
480369,Bluma,Desikan,1988-10-07,Staff
480376,Akhilish,Kieras,1988-11-02,Senior Staff
480416,Armond,Toyoshima,1986-12-24,Senior Staff
480432,Domenick,Akiyama,1993-03-19,Senior Staff
480456,Tse,Chartres,1997-11-17,Staff
480459,Stevo,Oxman,1985-04-28,Engineer
480463,Mokhtar,Slaats,1985-02-21,Engineer
480484,King,Rosis,1997-04-19,Senior Staff
480495,Iara,Zongker,1992-01-02,Senior Engineer
480541,Ranga,Quittner,1985-10-01,Senior Engineer
480544,Xianlong,Thambidurai,1985-09-25,Senior Staff
480556,Irene,Kropf,1986-12-18,Senior Staff
480584,Bernardo,Lichtman,1986-07-26,Engineer
480587,Tonia,Trystram,1990-06-23,Staff
480590,Tzvetan,Asrin,1987-08-14,Engineer
480631,Gao,Kavvadias,1998-04-10,Engineer
480656,Genki,Colorni,1987-05-10,Staff
480670,Sanjoy,Penz,1997-05-28,Staff
480674,Kannan,Giveon,1991-08-15,Senior Engineer
480689,Rasiah,Krider,1985-08-16,Senior Engineer
480694,Leszek,Schaad,1985-02-12,Staff
480699,Jiafu,Garnick,1986-01-12,Senior Engineer
480711,Srinidhi,Assaf,1999-07-17,Staff
480742,Christoper,Wynblatt,1989-07-26,Engineer
480771,Jasminko,Iwayama,1988-10-25,Senior Engineer
480775,Pradeep,Adachi,1999-09-18,Staff
480788,Idoia,Vesna,1988-10-13,Senior Engineer
480789,Masami,Mahmud,1993-10-25,Staff
480797,Ugo,Siprelle,1996-07-24,Senior Staff
480801,Maren,Benveniste,1986-12-16,Senior Engineer
480823,Ulf,Baig,1993-02-01,Engineer
480825,Georgy,Rosaz,1988-11-10,Staff
480828,Bernt,Dayang,1987-11-06,Senior Staff
480841,Hatim,Barriga,1996-01-21,Staff
480850,Jasminko,Hardjono,1988-04-29,Engineer
480851,Mani,Christ,1988-08-15,Staff
480855,Ottavia,Trumbly,1988-02-07,Senior Engineer
480859,Stabislas,Morton,1985-10-10,Senior Staff
480862,Maris,Kropp,1998-09-22,Staff
480865,Akeno,Lorch,1986-11-18,Engineer
480871,Dipayan,Reutenauer,1995-01-22,Senior Engineer
480883,Hitofumi,Rouquie,1988-11-01,Senior Staff
480893,Mooi,Morrey,1986-01-10,Engineer
480896,Atreye,Schlumberger,1988-04-25,Senior Engineer
480920,Flemming,Plumb,1987-12-20,Staff
480926,Guttorm,Magalhaes,1998-01-02,Engineer
480929,Isaac,Chenoweth,1989-02-09,Staff
480942,Naftali,DasSarma,1990-09-19,Senior Engineer
480966,Duri,Mahnke,1996-08-14,Technique Leader
480973,Emdad,Gien,1999-12-06,Technique Leader
480976,Peternela,Katzenelson,1987-02-04,Staff
480981,Arco,Braccini,1987-06-29,Senior Staff
480994,Berry,Alpay,1986-12-29,Senior Staff
480995,Saeko,Argence,1992-02-06,Staff
481000,Hidefumi,Zirintsis,1988-12-08,Senior Staff
481005,Remko,Zeilberger,1986-05-03,Senior Staff
481017,Mooi,Sethi,1989-11-18,Staff
481019,Sampalli,Kalorkoti,1987-04-04,Senior Staff
481025,Hairong,Apsitis,1986-09-21,Senior Staff
481040,Shahaf,Serdy,1990-05-02,Staff
481043,Kersti,Covnot,1988-12-17,Senior Staff
481058,Bouchung,Peral,1994-11-19,Senior Engineer
481070,Miyeon,Gimbel,1988-05-25,Staff
481079,Sibyl,Fiutem,1986-08-31,Staff
481082,Arup,Suermann,1987-01-29,Senior Staff
481086,Marek,Radivojevic,1990-12-28,Senior Staff
481096,Yongmao,Sadowsky,1988-09-08,Senior Engineer
481109,Renee,Rosaz,1991-01-23,Senior Engineer
481116,Mokhtar,Famili,1987-08-29,Staff
481128,Bodo,Gulak,1986-09-11,Senior Staff
481144,Pramod,Honglei,1994-05-16,Staff
481152,Zeydy,Schiper,1985-08-12,Assistant Engineer
481153,Golgen,Thorelli,1985-03-08,Senior Engineer
481165,Vasilis,Thummel,1986-09-29,Staff
481172,Jaana,Usery,1986-02-06,Engineer
481179,Remmert,Rosay,1986-07-28,Technique Leader
481182,Domenick,Penttonen,1985-08-09,Senior Staff
481200,Seongbae,Bain,2000-01-12,Engineer
481202,Bedir,Boguraev,1986-05-04,Senior Staff
481222,Zhiwei,Wrigley,1989-11-12,Engineer
481228,Vishv,Cochrane,1995-02-09,Senior Staff
481231,Mahendra,Conry,1986-07-03,Senior Staff
481250,Evgueni,Cullers,1993-04-26,Senior Staff
481269,Stepehn,Openshaw,1986-02-16,Senior Staff
481273,Halsur,Fontet,1990-04-25,Senior Engineer
481288,Suzette,Chaudhuri,1988-12-19,Engineer
481296,Dmitri,Begiun,1988-09-27,Senior Staff
481307,Hatsukazu,Pappas,1986-08-19,Staff
481312,Yefim,Schapiro,1987-07-08,Senior Engineer
481313,Cullen,Rodier,1997-03-13,Staff
481315,Yuichiro,Petereit,1987-04-21,Staff
481321,Haldon,Randi,1985-09-13,Engineer
481322,Salvador,Hettesheimer,1998-02-14,Staff
481339,Zijian,Thorensen,1986-06-13,Senior Staff
481341,Hidde,Ranka,1993-06-17,Senior Staff
481343,Shaunak,Seiwald,1999-05-18,Staff
481350,Ioana,Crabtree,1986-01-02,Senior Engineer
481353,Herbert,Schaar,1995-04-15,Engineer
481355,LiMin,Munoz,1988-04-28,Senior Engineer
481358,Dipankar,Spell,1985-04-17,Senior Staff
481364,Kazunori,Klassen,1985-09-15,Staff
481365,Shaleah,Socorro,1986-08-23,Engineer
481367,Sverrir,Billingsley,1986-09-02,Senior Engineer
481389,Oldrich,Luon,1986-09-28,Staff
481398,Lijie,Koblick,1988-06-16,Senior Engineer
481414,Heekeun,Selenyi,1988-07-21,Senior Engineer
481415,Mokhtar,Kaltofen,1985-10-03,Senior Staff
481419,Masali,Coors,1993-07-26,Senior Engineer
481439,Kiam,Marakhovsky,1986-08-14,Senior Engineer
481447,Baoqiu,Erez,1987-02-16,Senior Engineer
481448,Kensei,Schlenzig,1988-02-04,Staff
481475,Jessie,Danley,1987-12-30,Senior Staff
481476,Yahiko,Silva,1997-12-25,Engineer
481496,Christoph,Bonifati,1998-05-09,Engineer
481502,Bikash,Fordan,1995-04-13,Senior Engineer
481506,Bluma,Rehfuss,1998-11-11,Staff
481513,Shay,Gustavson,1988-08-14,Senior Staff
481517,Palash,Peris,1999-05-22,Senior Staff
481518,Panayotis,Duclos,1988-10-22,Technique Leader
481522,Paddy,Feinberg,1990-08-24,Senior Staff
481526,Shim,Stemann,1993-04-22,Engineer
481537,Yucai,Munch,1986-08-19,Senior Staff
481547,Marin,Rajcani,1989-05-27,Engineer
481551,Akemi,Bednarek,1987-04-23,Senior Engineer
481569,Huican,Hutter,1988-12-07,Staff
481570,Arnould,Standera,1988-02-09,Senior Engineer
481586,Gaetan,Keohane,1993-06-10,Senior Staff
481588,Jessie,Stranks,1989-06-23,Engineer
481591,Masamitsu,Melski,1985-10-23,Senior Engineer
481599,Hausi,Kawashima,1986-03-23,Staff
481636,Yannik,Bahl,1988-05-23,Senior Staff
481640,Khoa,Shrader,1989-05-07,Staff
481641,Miomir,Hammerschmidt,1985-07-23,Staff
481645,Pantung,Solares,1986-07-28,Senior Engineer
481652,Roddy,Debuse,1985-02-23,Engineer
481658,Mingsen,Vanwelkenhuysen,1988-08-10,Senior Staff
481660,Babette,Yeung,1996-10-31,Senior Engineer
481670,Suvo,Bodoff,1999-02-07,Engineer
481679,Nobuyoshi,Hatcliff,1998-01-27,Senior Staff
481694,Adas,Baumann,1987-05-31,Engineer
481695,Bikash,Pusterhofer,1993-05-21,Staff
481708,Christfried,Salverda,1987-12-31,Technique Leader
481712,Vitaly,Jeong,1997-12-17,Assistant Engineer
481715,Lene,Cesareni,1986-05-15,Senior Engineer
481722,Mohammad,Ullian,1993-01-26,Senior Engineer
481750,Zvonko,Lieberherr,1986-02-16,Staff
481762,Wojceich,Stranks,1991-05-07,Senior Engineer
481775,Gao,Hartvigsen,1988-11-12,Senior Engineer
481777,Shooichi,Gruenwald,1997-11-20,Senior Engineer
481787,Dulce,Gecsel,1986-10-16,Senior Engineer
481815,Khedija,Jenevein,1998-08-06,Engineer
481847,Kiyotoshi,Saoudi,1985-10-18,Staff
481857,Ulises,Ecklund,1990-09-16,Senior Staff
481870,Mansur,Serov,1987-11-25,Senior Staff
481872,Moty,Usdin,1990-05-08,Senior Engineer
481883,Paris,Zeilberger,1997-11-16,Senior Engineer
481886,Danai,Erdmenger,1985-04-18,Senior Staff
481894,Parke,Yurov,1986-05-16,Engineer
481945,Danae,Stiles,1987-08-23,Technique Leader
481947,Gift,Peac,1987-06-16,Technique Leader
481953,Yishai,Brickell,1987-02-23,Staff
481961,Arne,Zumaque,1996-08-12,Staff
481975,Dayanand,Gruenwald,1987-07-06,Staff
481981,Claudi,Spieker,1986-04-23,Engineer
481983,Odysseas,Servieres,1994-05-01,Senior Engineer
481985,Constantine,Vakili,1991-12-30,Senior Staff
481991,Serap,Molenkamp,1993-01-31,Staff
481992,Kwan,Bednarek,1988-07-11,Engineer
481995,Kwok,Snyers,1995-12-12,Engineer
482007,Satyanarayana,Schrooten,1993-05-30,Staff
482020,Manu,Azumi,1996-06-25,Senior Engineer
482024,Byong,Hofting,1992-02-18,Senior Engineer
482035,Conal,Beausoleil,1997-10-17,Senior Engineer
482036,Alper,Badache,1987-03-12,Senior Staff
482050,Vugranam,Shrader,1989-08-25,Staff
482064,Girolamo,Fairtlough,1994-08-14,Staff
482074,Sven,Strandh,1999-12-09,Senior Staff
482078,Ohad,Sanella,1995-02-02,Engineer
482087,Guozhong,Skafidas,1996-12-17,Senior Staff
482091,Garnik,Kuhnemann,1986-04-23,Senior Staff
482093,Ramzi,Vieri,1986-05-20,Engineer
482095,Tomofumi,Dymetman,1993-08-25,Engineer
482112,Ronghao,Bamford,1988-04-22,Staff
482119,Mitsuyuki,Emden,1986-01-13,Senior Staff
482123,Nobuyoshi,Mungall,1985-04-05,Senior Staff
482127,Georgy,Pena,1987-01-24,Senior Staff
482135,Aris,Albarhamtoshy,1987-01-28,Staff
482144,Kensei,Shinomoto,1988-06-01,Senior Staff
482150,Przemyslawa,Gluchowski,1988-07-19,Staff
482157,Oscar,Mitzlaff,1985-12-02,Engineer
482160,Kamakshi,Kumaresan,1988-11-18,Senior Engineer
482165,Tonny,Makrucki,1987-10-17,Senior Staff
482172,Moon,Olivero,1997-12-30,Engineer
482188,Akemi,Panwar,1987-08-07,Senior Engineer
482194,Fan,Tasistro,1987-11-18,Senior Engineer
482207,Satyanarayana,Perl,1988-10-31,Engineer
482214,Dung,Michaeli,1985-08-24,Senior Engineer
482216,Moss,Zumaque,1985-08-11,Engineer
482230,Dinah,Christ,1998-05-29,Staff
482237,Xiaopeng,Ranka,1987-09-10,Engineer
482268,Dekang,Waschkowski,1992-08-08,Senior Engineer
482277,Georgy,Detkin,1994-02-17,Senior Staff
482282,Ewing,Taneja,1996-09-06,Engineer
482289,Fumitaka,Cooman,1986-02-28,Staff
482297,Khedija,Lorho,1997-12-31,Technique Leader
482306,Kiyomitsu,Alencar,1987-05-02,Senior Staff
482308,Shietung,Georg,1988-02-12,Senior Engineer
482311,Shen,Iisaku,1988-07-03,Engineer
482317,Bernice,Engelmann,1986-10-17,Staff
482333,Harjit,Pelz,1985-10-16,Engineer
482338,Tokuyasu,Waschkowski,1998-07-13,Technique Leader
482339,Vishwani,Poujol,1988-09-07,Senior Staff
482345,Lorien,Coney,1987-02-02,Senior Engineer
482355,Golgen,Kulisch,1989-07-10,Senior Engineer
482356,Bikash,Decaestecker,1987-07-16,Staff
482363,Lenore,Georg,1987-09-10,Technique Leader
482366,Adil,Schurmann,1986-02-16,Senior Engineer
482376,Niranjan,Kusakabe,1987-06-11,Senior Engineer
482382,Gererd,Maginnis,1994-10-26,Engineer
482386,Subir,McFarlin,1986-06-19,Senior Engineer
482391,Arnould,Anger,1985-11-21,Engineer
482404,Ger,Verhaegen,1985-09-23,Engineer
482413,Zhigen,Melski,1987-11-03,Senior Staff
482429,Wonhee,Guardalben,1992-11-24,Senior Engineer
482438,Nathan,Gulik,1985-12-29,Staff
482458,Zdislav,Bresenham,1986-10-03,Senior Engineer
482460,Breannda,Vieri,1986-04-04,Senior Engineer
482469,Dayanand,Rahier,1986-11-29,Engineer
482480,Herbert,Birjandi,1988-10-20,Staff
482483,Debaprosad,Landherr,1991-08-20,Senior Staff
482493,Lalit,VanScheik,1997-03-13,Staff
482497,Tesuro,Nivat,1995-08-02,Engineer
482514,Geoff,Constantine,1985-08-19,Senior Staff
482523,Adam,Plessier,1989-11-11,Technique Leader
482539,Bikash,Pehl,1995-06-08,Engineer
482541,Teruyuki,Masaki,1986-05-15,Senior Staff
482555,Hyuncheol,Mansanne,1985-11-30,Staff
482563,Kayoko,Ratzlaff,1993-09-05,Technique Leader
482565,Herb,Zlotek,1985-12-02,Engineer
482568,Fai,Tyugu,1985-08-19,Engineer
482573,Ger,Escriba,1991-07-25,Senior Staff
482577,Masadi,Validov,1985-07-21,Senior Engineer
482583,Danil,Wielonsky,1986-02-17,Senior Staff
482623,Sampalli,Honiden,1992-04-16,Engineer
482625,Siamak,Michaeli,1994-08-07,Senior Staff
482640,Shmuel,Chandrasekhar,1988-12-12,Senior Staff
482648,Kinh,Velardi,1988-12-05,Technique Leader
482654,Lokesh,Iisaka,1988-10-28,Senior Engineer
482659,Zhenbing,Passino,1985-06-12,Senior Staff
482672,Ymte,Molenaar,1987-06-23,Engineer
482679,Krister,Decleir,1998-10-05,Staff
482701,Vitaly,Diderrich,1999-06-06,Senior Engineer
482711,Alois,Jarecki,1985-05-04,Senior Staff
482730,Gio,Detkin,1989-11-13,Senior Engineer
482738,Munehiko,Peral,1985-09-18,Senior Engineer
482747,Sumali,Lichtner,1987-10-07,Technique Leader
482776,Kristin,Beilner,1985-11-27,Senior Staff
482779,Leah,Nitsch,1991-01-13,Technique Leader
482789,Theron,Marsiglia,1986-03-24,Staff
482793,Lech,Walston,1986-08-07,Senior Staff
482806,Ebru,Kaminger,1988-10-18,Senior Engineer
482808,Maya,Waeselynck,1999-09-20,Engineer
482813,Dipayan,Veccia,1986-11-12,Senior Staff
482819,Mostafa,Merkl,1986-07-05,Senior Engineer
482820,Weiye,Barriga,1994-02-13,Senior Staff
482823,Henk,Sidhu,1986-07-24,Technique Leader
482828,Quingbo,Kavvadias,1985-07-01,Engineer
482829,Arup,Melski,1987-07-06,Staff
482844,Hauke,Jervis,1990-03-18,Staff
482846,Samphel,Quittner,1988-09-13,Technique Leader
482856,Sashi,Salvesen,1985-03-21,Senior Engineer
482862,Shaw,Anido,1985-09-23,Senior Engineer
482863,Xiaobin,Spieker,1995-02-01,Staff
482868,Arunas,Iivonen,1986-12-28,Technique Leader
482878,Chikara,Denti,1995-02-24,Staff
482883,Sanjai,Cheshire,1994-10-29,Engineer
482886,Gritta,Pavlopoulou,1990-02-20,Technique Leader
482888,Apostol,Brookman,1986-06-27,Senior Staff
482889,Souichi,Restivo,1990-08-23,Senior Engineer
482894,Greger,Takanami,1988-01-29,Staff
482909,Magy,Chvatal,1996-02-28,Senior Engineer
482933,Sadegh,Lubachevsky,1990-05-24,Engineer
482935,Xiaoheng,Besancenot,1988-01-05,Senior Engineer
482953,Rafail,Kilgour,1985-06-15,Staff
482955,Branimir,Zykh,1985-08-31,Senior Staff
482968,Premal,Walston,1987-06-14,Senior Engineer
482980,Ulf,Domenig,1985-09-03,Senior Engineer
482992,Kellyn,Velardi,1992-06-06,Staff
482994,Miyeon,Garrabrants,1999-02-14,Engineer
482996,Wonhee,Lovengreen,1986-02-26,Staff
483019,Kamran,Rosti,1988-05-31,Senior Engineer
483032,Anneke,Hiroyama,1986-05-17,Engineer
483033,Jongsuk,Percebois,1997-12-03,Senior Staff
483051,Mingdong,Bain,1988-12-11,Senior Staff
483052,Van,Waschkowski,1987-03-24,Engineer
483065,Sudhanshu,Bahi,1993-07-01,Senior Engineer
483069,Masaru,Baek,1996-08-19,Engineer
483074,Shigeo,Heijenga,1987-09-20,Staff
483075,Lalit,Lamma,1992-01-22,Senior Engineer
483082,Zito,Pileggi,1997-12-06,Staff
483083,Oldrich,Gente,1999-02-17,Staff
483094,Waiman,Servieres,1986-08-22,Senior Engineer
483104,Dante,Daescu,1987-02-23,Senior Engineer
483120,Filipp,Ghemri,1986-08-15,Senior Engineer
483123,Masaki,Ducloy,1993-02-17,Senior Engineer
483128,Suzette,Brookner,1988-06-20,Senior Staff
483131,Luise,Narwekar,1985-02-07,Engineer
483135,Khedija,Denos,1988-02-12,Engineer
483136,Marjo,Perko,1985-04-10,Senior Staff
483140,Sigeru,Sridhar,1999-11-12,Engineer
483144,Janalee,Morton,1985-12-26,Staff
483146,Jackson,Krybus,1986-12-21,Staff
483151,Zhensheng,Clemencon,1999-02-04,Engineer
483158,Sumant,Weisert,1991-06-08,Senior Staff
483161,Yuguang,Yeung,1995-02-28,Senior Staff
483162,Mandell,Herath,1985-08-11,Engineer
483182,Subhada,Lores,1989-06-27,Staff
483183,Oscar,Ciolek,1986-06-24,Engineer
483185,Khatoun,Ebeling,1993-03-12,Engineer
483189,Guadalupe,Gente,1985-08-27,Engineer
483198,Kazuhiro,Rouquie,1988-04-19,Senior Staff
483208,Aran,Garnick,1998-11-20,Staff
483212,Chirstian,Birnbaum,1996-04-22,Staff
483218,Quingbo,Nicolson,1987-10-25,Senior Engineer
483251,Bedir,Maquelin,1985-05-12,Senior Engineer
483253,Tse,Schwartzbauer,1994-05-21,Staff
483285,Zhenhua,Baezner,1988-05-29,Engineer
483300,Giordano,Matzen,1996-07-01,Engineer
483315,Mariangiola,Klassen,1992-04-18,Senior Staff
483319,Hirochika,Koprowski,1991-05-10,Senior Engineer
483323,Jayesh,Parfitt,1987-03-28,Engineer
483342,Jiakeng,Baik,1987-11-18,Engineer
483347,Maik,Guenter,1992-08-05,Technique Leader
483350,Ramya,Wiegley,1997-08-24,Staff
483353,Mizuhito,Litvinov,1985-02-17,Senior Staff
483354,Ekawit,Speel,1988-02-16,Staff
483358,Yakichi,Millington,1987-07-25,Senior Engineer
483369,Nidapan,Delaune,1994-10-13,Senior Staff
483370,Berni,Kumaresan,1997-12-18,Staff
483384,Arne,Varman,1994-11-26,Senior Staff
483386,Marla,Horswill,1986-04-14,Senior Engineer
483396,Fay,Gecsel,1991-02-24,Senior Staff
483410,Gor,Haraldson,1993-05-03,Senior Engineer
483416,Kwan,Aamodt,1985-08-09,Technique Leader
483426,Shmuel,Willoner,1988-04-09,Staff
483428,Owen,Boreale,1989-10-03,Staff
483429,Marco,Vural,1985-10-09,Engineer
483431,Sastry,Perly,1987-02-15,Senior Engineer
483434,Georgy,Aloia,1987-11-23,Senior Staff
483438,Otmar,Hofstetter,1988-01-08,Staff
483448,Fun,Peternell,1995-09-11,Senior Engineer
483466,Leszek,Fujisaki,1988-02-11,Senior Engineer
483472,Gita,Pesch,1988-11-11,Senior Staff
483474,JoAnna,Asmuth,1986-03-26,Technique Leader
483499,Murthy,Vieri,1987-02-18,Senior Engineer
483500,Sanjai,Wossner,1994-12-07,Staff
483507,Kendra,Kitai,1987-11-05,Staff
483509,Poorav,Seiwald,1988-11-23,Assistant Engineer
483519,Duangkaew,Papsdorf,1985-07-29,Engineer
483533,Doowon,Leaver,1985-03-19,Staff
483539,Gurbir,Hiroyama,1987-03-30,Senior Engineer
483540,Rajmohan,Diderrich,1988-02-29,Engineer
483549,Chaitali,Chenney,1986-10-14,Technique Leader
483561,Amalendu,Ranft,1987-11-09,Engineer
483572,Bedrich,Stroustrup,1994-12-02,Senior Staff
483582,Kazuhito,Callaway,1995-10-22,Engineer
483586,Nahla,Pardalos,1995-01-05,Engineer
483601,Duangkaew,Varker,1996-01-15,Senior Engineer
483604,Subhash,Wendorf,1997-05-20,Senior Staff
483605,Theron,Collette,1988-06-01,Senior Engineer
483607,Shaowen,Gelosh,1988-01-10,Staff
483611,Goncalo,Einsfeld,1990-11-28,Senior Staff
483621,Marin,Dulin,1993-08-31,Staff
483635,Marsja,Backhouse,1986-02-25,Technique Leader
483650,Augustine,Peac,1996-04-01,Engineer
483651,Sanjoy,Slobodova,1990-02-28,Engineer
483656,Mana,Serot,1987-10-30,Staff
483660,Chinho,Kaiserswerth,1987-04-21,Engineer
483662,Otmar,Frolund,1988-02-19,Senior Staff
483667,Adhemar,Baik,1988-07-24,Senior Engineer
483677,Mario,Impagliazzo,1985-10-26,Senior Engineer
483688,Chinho,Peroz,1988-01-27,Senior Staff
483690,Shem,Erbe,1986-07-17,Senior Engineer
483692,Mayumi,Merey,1988-07-21,Engineer
483695,Mamdouh,Sommer,1988-04-29,Senior Engineer
483717,Jianhao,Paciorek,1986-10-31,Staff
483737,Tsuneo,Jervis,1987-07-11,Senior Engineer
483741,Pohua,Rijckaert,1986-03-04,Engineer
483770,Zeydy,Szemeredi,1994-02-01,Senior Staff
483775,Moty,DuBourdieux,1992-02-13,Senior Staff
483792,Irena,Unno,1985-06-07,Senior Staff
483798,Sudharsan,Attimonelli,1999-08-25,Senior Engineer
483801,Sajjan,Rosin,1996-11-27,Senior Engineer
483808,Ipke,Peir,1986-12-11,Engineer
483820,Valery,Birrer,1993-02-19,Senior Staff
483821,Arunachalam,Fujisaki,1987-12-01,Senior Staff
483828,Tommaso,Codenie,1988-11-08,Staff
483834,Tse,Oppitz,1988-09-12,Engineer
483835,Yishay,Cools,1990-08-13,Senior Staff
483840,Manohar,Morrey,1994-04-03,Engineer
483841,Kwan,Swift,1986-06-21,Senior Staff
483842,Marjo,DiGiano,1985-04-23,Senior Engineer
483846,Chikara,Merks,1987-11-20,Senior Staff
483847,Feipei,Serot,1986-02-25,Senior Staff
483849,Yakichi,Flowers,1987-04-04,Senior Engineer
483854,Deniz,Borstler,1998-08-19,Staff
483858,Randy,Papadias,1999-01-31,Staff
483864,Zhensheng,Heering,1987-03-27,Senior Staff
483876,Tomofumi,Crouzet,1988-07-27,Senior Staff
483926,Supot,Peck,1988-08-03,Staff
483931,Sadun,Benveniste,1986-04-20,Senior Staff
483951,Teunis,Parhami,1985-10-02,Senior Staff
483956,Goo,Garrabrants,1988-08-22,Technique Leader
483959,Yaghout,Welham,1996-05-26,Engineer
483976,Claude,Gerlach,1987-06-07,Senior Engineer
483981,Shuky,Halevi,1997-04-02,Engineer
483983,Shigeu,Ravishankar,1985-11-02,Senior Staff
483986,Siamak,Radhakrishnan,1998-01-17,Senior Engineer
483999,Jouko,Barvinok,1987-10-26,Staff
484000,Bezalel,Reeker,1987-09-20,Engineer
484010,Udaiprakash,Narahara,1989-04-15,Senior Staff
484020,Ayakannu,Oppitz,1991-09-10,Engineer
484029,Shaz,Ramsak,1987-03-29,Engineer
484036,Toshimitsu,Kolinko,1995-06-06,Engineer
484047,Danel,Leivant,1985-08-07,Staff
484055,Shietung,Pena,1987-01-16,Senior Staff
